"Iteration","Epoch","Cumulated_Reward","Entropy","Critic Loss","Discounted Reward"
1,0,110.0,1.8450078,0,19.577051494605744
2,0,248.0,1.9215443,0,20.235770394016228
3,0,211.0,1.8520281,0,19.87110365370504
4,0,166.0,1.9066513,0,19.813731972953295
5,0,128.0,1.9031658,0,19.725378681624825
6,0,163.0,1.8450468,0,19.826231973577595
7,0,242.0,1.8383447,0,19.784783564775786
8,0,137.0,1.8424157,0,19.69623999975834
9,0,203.0,1.8858054,0,19.781274323810777
10,0,159.0,1.8430897,0,20.189998922484108
11,0,131.0,1.8409215,0,19.806552654442303
12,0,125.0,1.8543133,0,19.773006449674643
13,0,210.0,1.8944758,0,19.809403933580892
14,0,342.0,1.8426085,0,20.367413526861533
15,0,135.0,1.9331348,0,19.6915567583067
16,0,203.0,1.9361329,0,19.82991017227076
17,0,122.0,1.9222614,0,19.78497174530235
18,0,288.0,1.9284431,0,20.228650530315903
19,0,158.0,1.9002485,0,19.669915698834878
20,0,171.0,1.8927579,0,19.76018404884632
21,0,177.0,1.8444841,0,19.78801364153104
22,0,164.0,1.9315388,0,20.342578935775876
23,1,174.0,1.9379877,143.2875,20.218923293011727
24,1,166.0,1.9041386,143.2875,19.658396073642304
25,1,179.0,1.915509,143.2875,20.1836148619583
26,1,123.0,1.9124801,143.2875,19.73221599973478
27,1,173.0,1.9168305,143.2875,19.783922172968076
28,1,108.0,1.8726016,143.2875,19.608696656729716
29,1,124.0,1.9411016,143.2875,19.77363162577039
30,1,118.0,1.9057498,143.2875,19.69322236814258
31,1,372.0,1.9052244,143.2875,20.46678743258182
32,1,242.0,1.9298515,143.2875,19.86031828012896
33,1,181.0,1.9351361,143.2875,19.762501531069855
34,1,211.0,1.9247522,143.2875,20.199934131532938
35,1,250.0,1.9113367,143.2875,19.813886716496974
36,1,260.0,1.9154265,143.2875,20.190602454929163
37,1,170.0,1.9257386,143.2875,19.762359992120526
38,1,132.0,1.8738678,143.2875,19.82935801105693
39,1,167.0,1.9180158,143.2875,19.8287513303377
40,1,212.0,1.9005046,143.2875,19.76140195482839
41,1,200.0,1.9235113,143.2875,20.199414578670737
42,1,161.0,1.9171093,143.2875,19.762799027466894
43,1,270.0,1.9035549,143.2875,20.228727851669138
44,2,126.0,1.8777688,20.991972,19.675776390494036
45,2,255.0,1.7310629,20.991972,20.24131932119359
46,2,170.0,1.9217086,20.991972,19.735288857713936
