"Iteration","Epoch","Cumulated_Reward","Entropy","Critic Loss","Discounted Reward"
1,0,124.0,1.8858764,0,19.792071262644324
2,0,208.0,1.8451142,0,19.782008634580702
3,0,164.0,1.860851,0,19.72265640378019
4,0,173.0,1.8297008,0,19.840657610719724
5,0,199.0,1.8417171,0,20.407931885092903
6,0,311.0,1.8922971,0,20.21178974738219
7,0,134.0,1.8138382,0,19.734260473971602
8,0,139.0,1.8617343,0,19.823834244229847
9,0,206.0,1.8496097,0,19.686980795451603
10,0,325.0,1.8128033,0,20.354905968337338
11,0,222.0,1.8944075,0,20.204684234609694
12,0,163.0,1.8575891,0,19.80470659047074
13,0,197.0,1.8480195,0,19.823717782299223
14,0,172.0,1.8181129,0,19.839843532494267
15,0,132.0,1.8652253,0,19.772650760097452
16,0,131.0,1.8495002,0,19.794113077320848
17,0,122.0,1.7902582,0,19.654272707074654
18,0,203.0,1.6894071,0,20.28076532385869
19,0,126.0,1.8734932,0,19.725962078582135
20,0,165.0,1.8630748,0,19.804924869027296
21,0,156.0,1.8157849,0,19.823094040815946
22,0,338.0,1.826418,0,20.20695932456368
23,1,121.0,1.7856195,136.99988,19.726052422806866
24,1,236.0,1.8059167,136.99988,20.281094649554863
25,1,128.0,1.7583432,136.99988,19.789571868259372
26,1,128.0,1.8009009,136.99988,19.740645363457546
27,1,166.0,1.8731391,136.99988,19.760176537997282
28,1,137.0,1.786398,136.99988,19.76791139434227
29,1,131.0,1.7909207,136.99988,19.790091224430217
30,1,173.0,1.8148793,136.99988,20.15378910977531
31,1,213.0,1.8673205,136.99988,20.267757133395783
32,1,131.0,1.8649387,136.99988,19.79532710909896
33,1,166.0,1.7838298,136.99988,20.26059819765383
34,1,124.0,1.7995455,136.99988,19.807865231253754
35,1,157.0,1.8235784,136.99988,19.75311150016639
36,1,124.0,1.8111843,136.99988,19.721732711345485
37,1,197.0,1.7885764,136.99988,20.30856300482519
38,1,137.0,1.801947,136.99988,19.801253792847923
39,1,165.0,1.7445418,136.99988,19.72035392371024
40,1,235.0,1.864274,136.99988,19.7133149349614
41,1,255.0,1.8691691,136.99988,19.818344177992667
42,1,118.0,1.861629,136.99988,19.601293372260717
43,1,122.0,1.8419584,136.99988,19.783818415113153
44,1,117.0,1.8904237,136.99988,19.71739605584116
45,1,140.0,1.7718703,136.99988,19.819208818136758
46,1,129.0,1.8536438,136.99988,19.815960138219594
47,1,113.0,1.7853163,136.99988,19.596530032269204
48,1,215.0,1.7536867,136.99988,19.7372069510041
49,2,164.0,1.6235771,19.675266,19.792031122699147
50,2,190.0,1.7179946,19.675266,19.864861209482008
51,2,162.0,1.8651396,19.675266,19.800325524978362
52,2,128.0,1.7279837,19.675266,19.762131069953377
53,2,168.0,1.9038476,19.675266,19.866298306258233
54,2,138.0,1.6697394,19.675266,19.812470331125716
55,2,189.0,1.683142,19.675266,19.826581678045187
56,2,184.0,1.679729,19.675266,19.840720311579524
57,2,117.0,1.7001034,19.675266,19.67846976536536
58,2,180.0,1.6367232,19.675266,20.256783731779105
59,2,149.0,1.6613175,19.675266,19.717332210018313
60,2,166.0,1.6693598,19.675266,19.799540173798167
61,2,202.0,1.810851,19.675266,19.81183598604267
62,2,158.0,1.7215742,19.675266,19.782516290136087
63,2,117.0,1.6921133,19.675266,19.656192056729555
64,2,217.0,1.7615159,19.675266,19.75077717695266
65,2,128.0,1.7315577,19.675266,19.71825165972878
66,2,214.0,1.6730951,19.675266,20.18537239301434
67,2,168.0,1.6916425,19.675266,19.79185972651628
68,2,230.0,1.8370694,19.675266,19.785711528020766
69,2,420.0,1.7098372,19.675266,20.327174774590887
70,2,171.0,1.6909208,19.675266,20.35302528644093
71,3,172.0,1.8523629,17.599882,19.735575544466634
72,3,341.0,1.7144742,17.599882,20.266939570667194
73,3,169.0,1.6464086,17.599882,20.19138836100657
74,3,173.0,1.8828892,17.599882,20.271204007589482
75,3,116.0,1.6677275,17.599882,19.675074716865137
76,3,277.0,1.714237,17.599882,19.84479181366776
77,3,132.0,1.6842581,17.599882,19.700059029099915
78,3,125.0,1.6956873,17.599882,19.757473483860576
79,3,236.0,1.648353,17.599882,20.216264265436436
80,3,162.0,1.7179493,17.599882,19.793194941218175
81,3,126.0,1.7069817,17.599882,19.679815493158614
82,3,130.0,1.875714,17.599882,19.733425883694238
83,3,128.0,1.8411031,17.599882,19.777853460363133
84,3,206.0,1.674916,17.599882,19.67979726386265
85,3,204.0,1.6439753,17.599882,20.25707335049618
86,3,115.0,1.6892953,17.599882,19.62570338683693
