"Iteration","Epoch","Cumulated_Reward","Entropy","Critic Loss","Discounted Reward"
1,0,161.0,1.8998368,0,20.203660808640553
2,0,164.0,1.9061723,0,19.648792705259286
3,0,218.0,1.8707956,0,20.21895994897027
4,0,289.0,1.8436368,0,19.881888026219894
5,0,120.0,1.8739324,0,19.658360769294884
6,0,121.0,1.7357994,0,19.696159404402884
7,0,217.0,1.8984715,0,20.232542088878482
8,0,211.0,1.8807523,0,20.30419032157777
9,0,301.0,1.906157,0,20.150168603764307
10,0,154.0,1.8544085,0,20.289861952275096
11,0,212.0,1.8822403,0,20.175946517811045
12,0,144.0,1.8989472,0,20.28410234228676
13,0,207.0,1.8838842,0,19.80911399636634
14,0,125.0,1.8357096,0,19.770757455805704
15,0,223.0,1.885995,0,19.82454061023189
16,0,313.0,1.8749466,0,19.861533660496203
17,0,207.0,1.8958576,0,20.238245753530755
18,0,155.0,1.8910677,0,19.79001615418105
19,0,379.0,1.9050739,0,20.438243418249222
20,0,165.0,1.8620031,0,19.830461182403873
21,1,235.0,1.7892138,137.79991,20.37709510141821
22,1,131.0,1.9011154,137.79991,19.641758101157688
23,1,254.0,1.7824266,137.79991,19.844596814100093
24,1,127.0,1.8607459,137.79991,19.758247228492365
25,1,230.0,1.798839,137.79991,20.445752872149043
26,1,224.0,1.6131632,137.79991,20.30030961475455
27,1,223.0,1.8926557,137.79991,20.280773761909344
28,1,349.0,1.903538,137.79991,19.83075171309465
29,1,169.0,1.8870727,137.79991,19.749950953437573
30,1,157.0,1.832784,137.79991,20.25655358385454
31,1,158.0,1.8977957,137.79991,19.768223946309952
32,1,220.0,1.7723097,137.79991,19.734984835857567
33,1,206.0,1.7835908,137.79991,19.678304547941114
34,1,179.0,1.9043653,137.79991,20.271352952689828
35,1,397.0,1.8695061,137.79991,19.863699515745058
36,1,176.0,1.8859842,137.79991,19.848563515609378
37,1,125.0,1.8083715,137.79991,19.715790717101807
38,1,376.0,1.8399887,137.79991,20.24689337200712
