"Iteration","Epoch","Cumulated_Reward","Entropy","Critic Loss","Discounted Reward"
1,0,188.0,1.8647646,0,20.199368487391546
2,0,172.0,1.9287007,0,19.736818777917488
3,0,265.0,1.8568593,0,20.185048016905252
4,0,197.0,1.8253663,0,19.813420838336334
5,0,209.0,1.9238306,0,20.202833060299366
6,0,298.0,1.9006495,0,19.73158434235543
7,0,226.0,1.8526146,0,19.857178664517004
8,0,173.0,1.9180847,0,20.14358747971896
9,0,126.0,1.8506136,0,19.71577984336347
10,0,121.0,1.8396069,0,19.800223190251124
11,0,172.0,1.8595822,0,19.661944715110497
12,0,127.0,1.8034754,0,19.725163299866537
13,0,153.0,1.9132582,0,19.650356254669276
14,0,217.0,1.9249848,0,20.21711990083181
15,0,109.0,1.8922842,0,19.65859456167259
16,0,123.0,1.9214097,0,19.769027781049214
17,0,160.0,1.9031372,0,19.781532874100016
18,0,124.0,1.8387564,0,19.80106315864113
19,0,180.0,1.9207224,0,19.848539173861152
20,0,168.0,1.8655198,0,20.225952311516753
21,0,113.0,1.9223838,0,19.72035417613176
22,0,171.0,1.9095736,0,20.20032793460104
23,0,221.0,1.8746493,0,19.86408782027242
24,1,176.0,1.8801796,124.02536,19.824503704009967
25,1,171.0,1.9061713,124.02536,19.825934817798796
26,1,127.0,1.6880486,124.02536,19.767202417720107
27,1,243.0,1.8365383,124.02536,19.83070331054073
28,1,419.0,1.8213654,124.02536,20.213189765738903
29,1,207.0,1.9181659,124.02536,19.806236135090824
30,1,124.0,1.813364,124.02536,19.69296687587514
31,1,110.0,1.9217873,124.02536,19.675664833588964
32,1,117.0,1.9085459,124.02536,19.63018395519511
33,1,184.0,1.7705054,124.02536,19.786349284582826
34,1,212.0,1.901065,124.02536,20.181587530722418
35,1,109.0,1.7540852,124.02536,19.626127450508637
36,1,120.0,1.9199185,124.02536,19.656434497315292
37,1,128.0,1.8256567,124.02536,19.66400863272471
38,1,115.0,1.8914005,124.02536,19.692085392115775
39,1,300.0,1.9001234,124.02536,20.304244457242902
40,1,118.0,1.8667393,124.02536,19.638469056070253
41,1,173.0,1.8643041,124.02536,19.717629882280132
42,1,424.0,1.8339515,124.02536,20.4320435056037
43,1,263.0,1.8104116,124.02536,19.77734056746117
44,1,142.0,1.8929262,124.02536,19.82370296903167
45,2,126.0,1.8430232,20.449226,19.678537564971137
46,2,378.0,1.8597455,20.449226,20.37705013437684
47,2,335.0,1.7630272,20.449226,20.307200853695722
48,2,171.0,1.9002872,20.449226,19.786531068206678
49,2,340.0,1.8622326,20.449226,20.18418847473471
50,2,133.0,1.7940853,20.449226,19.815285541988352
51,2,194.0,1.8759992,20.449226,20.36541973726864
52,2,180.0,1.881381,20.449226,19.74628875267662
53,2,164.0,1.8818591,20.449226,19.78802950528853
54,2,135.0,1.8647213,20.449226,19.81829093146553
55,2,172.0,1.7997794,20.449226,20.161084938336455
56,2,163.0,1.8749099,20.449226,20.20068807415728
57,2,219.0,1.9064243,20.449226,20.283812256075276
58,2,200.0,1.8371742,20.449226,20.342606018296824
59,2,254.0,1.8717695,20.449226,19.814086347064226
60,2,184.0,1.7708135,20.449226,19.838025724882282
61,2,132.0,1.8577286,20.449226,19.809625528937882
62,2,363.0,1.9021517,20.449226,19.785123180833214
