"Iteration","Epoch","Cumulated_Reward","Entropy","Critic Loss","Discounted Reward"
1,0,132.0,1.9051566,0,19.7716098796017
2,0,254.0,1.9061663,0,19.82167398556042
3,0,168.0,1.921069,0,20.191747832275418
4,0,241.0,1.868481,0,19.852280400126777
5,0,215.0,1.9162431,0,19.841976798787922
6,0,186.0,1.9295257,0,19.84396927651101
7,0,114.0,1.9126863,0,19.692799025538886
8,0,231.0,1.9115179,0,19.8398591934261
9,0,162.0,1.9165496,0,20.23159417944632
10,0,198.0,1.906085,0,20.37842673080922
11,0,123.0,1.9033557,0,19.63927099907657
12,0,228.0,1.9080806,0,19.847613158191866
13,0,293.0,1.9088554,0,20.236771977715065
14,0,136.0,1.9121436,0,19.77803585686023
15,0,248.0,1.8994408,0,19.842430744788835
16,0,225.0,1.8957074,0,20.172152402805562
17,0,120.0,1.9175055,0,19.64934115144094
18,0,171.0,1.9146757,0,19.72190376582436
19,0,158.0,1.9125179,0,19.785465184653813
20,0,183.0,1.9174502,0,19.786175483468558
21,0,122.0,1.8869638,0,19.64481329687259
22,0,113.0,1.9155295,0,19.656990420695042
23,1,287.0,1.9027574,94.01691,20.44133172893443
24,1,170.0,1.9057397,94.01691,19.821182785941808
25,1,117.0,1.9050486,94.01691,19.746557590220096
26,1,204.0,1.9303633,94.01691,20.18908678496991
27,1,207.0,1.9161646,94.01691,19.812531582950594
28,1,174.0,1.9032116,94.01691,20.146821775889332
29,1,172.0,1.8714709,94.01691,19.864194549350813
30,1,154.0,1.9201105,94.01691,20.26337359633353
31,1,216.0,1.9048132,94.01691,20.20297476183719
32,1,218.0,1.9187086,94.01691,20.270927156110428
33,1,173.0,1.9154018,94.01691,19.82409321756851
34,1,207.0,1.9048173,94.01691,20.39643662178296
35,1,194.0,1.8965006,94.01691,19.757386515473197
36,1,243.0,1.9062502,94.01691,20.25926034955903
37,1,168.0,1.9080782,94.01691,19.823918053325688
38,1,166.0,1.9200768,94.01691,19.748512169455257
39,1,232.0,1.8832759,94.01691,20.16765134100884
40,1,126.0,1.8778939,94.01691,19.77820230003126
41,1,170.0,1.8623543,94.01691,19.67110829481955
