"Iteration","Epoch","Cumulated_Reward","Entropy","Critic Loss","Discounted Reward"
1,0,254.0,1.9157655,0,19.672072259344805
2,0,112.0,1.901098,0,19.58752202699798
3,0,125.0,1.9381963,0,19.757473483860576
4,0,159.0,1.9230443,0,20.26248995803497
5,0,170.0,1.9273726,0,19.831608120424335
6,0,123.0,1.9202003,0,19.63009711610093
7,0,131.0,1.9172589,0,19.68555059039792
8,0,380.0,1.90915,0,20.439882616866136
9,0,165.0,1.8907634,0,20.23776259300967
10,0,250.0,1.7505845,0,20.19441904110034
11,0,163.0,1.9256042,0,20.185294392336342
12,0,223.0,1.9124287,0,20.14389137336474
13,0,215.0,1.907717,0,20.201112957767926
14,0,314.0,1.8765658,0,19.757895124511766
15,0,202.0,1.9070477,0,19.859154992589982
16,0,138.0,1.8964713,0,19.819290574287287
17,0,163.0,1.9168149,0,19.828378925595118
18,0,226.0,1.9193476,0,19.844851369722882
19,0,133.0,1.9251052,0,19.748667233894004
20,0,258.0,1.9314874,0,20.203839042455577
21,0,219.0,1.9224064,0,20.3426409674037
22,1,358.0,1.9171473,132.55013,20.15635043421223
23,1,197.0,1.9290156,132.55013,19.751384969380542
24,1,245.0,1.9105906,132.55013,20.32448533273471
25,1,109.0,1.9316753,132.55013,19.57401983594367
26,1,178.0,1.890885,132.55013,19.869196099819366
27,1,221.0,1.8942097,132.55013,19.79342287829912
28,1,190.0,1.9282746,132.55013,19.81302992608482
29,1,173.0,1.9003811,132.55013,19.71956713895533
30,1,244.0,1.935077,132.55013,20.172032711728882
31,1,135.0,1.9060435,132.55013,19.808221691076174
32,1,164.0,1.9051394,132.55013,19.744799920458018
33,1,283.0,1.8920817,132.55013,20.41787378502172
34,1,294.0,1.9100611,132.55013,19.8322068247641
35,1,342.0,1.877662,132.55013,19.733415606055924
36,1,159.0,1.9075824,132.55013,19.752938387654993
37,1,324.0,1.915937,132.55013,20.254871685283796
38,1,132.0,1.8529645,132.55013,19.816380631818138
39,1,179.0,1.9218131,132.55013,19.73764695334401
40,1,141.0,1.9081516,132.55013,20.27637038816158
41,2,212.0,1.8596969,27.601238,20.149853639734815
42,2,175.0,1.8808335,27.601238,19.842792332823223
43,2,219.0,1.899874,27.601238,19.827092388312508
44,2,204.0,1.8824388,27.601238,19.73204210763421
45,2,164.0,1.9202667,27.601238,19.81592827161204
46,2,118.0,1.8708279,27.601238,19.619323797462986
47,2,241.0,1.8594937,27.601238,19.762548246339787
48,2,173.0,1.8796253,27.601238,20.25128744857156
49,2,234.0,1.909784,27.601238,20.18663973482852
50,2,176.0,1.8653226,27.601238,19.81808953239403
51,2,124.0,1.8612583,27.601238,19.639097925712786
52,2,153.0,1.8116643,27.601238,20.23036820692561
53,2,168.0,1.8434191,27.601238,20.198750191846536
54,2,142.0,1.8783565,27.601238,19.836145416981005
55,2,150.0,1.7899425,27.601238,20.318278789744454
56,2,168.0,1.9183999,27.601238,19.735390687841626
57,2,170.0,1.8914478,27.601238,19.802792947359368
58,2,123.0,1.8205979,27.601238,19.62184154015925
59,2,272.0,1.8444135,27.601238,20.18078092221736
60,2,216.0,1.9368753,27.601238,20.347203209878547
61,2,211.0,1.8604553,27.601238,19.718783123916538
62,2,281.0,1.8943915,27.601238,19.868999849586498
63,3,142.0,1.8710903,16.303373,19.82952618571713
64,3,117.0,1.7272317,16.303373,19.657843594168053
65,3,137.0,1.8052464,16.303373,19.74642568784644
66,3,258.0,1.8939244,16.303373,20.20172832026463
67,3,149.0,1.8957453,16.303373,19.743258078106738
68,3,119.0,1.8966761,16.303373,19.742902891868074
69,3,215.0,1.9059494,16.303373,20.18823099741638
70,3,111.0,1.8707639,16.303373,19.666336254444246
71,3,177.0,1.881104,16.303373,19.770597227796205
72,3,168.0,1.9316789,16.303373,20.283430039802788
73,3,185.0,1.8436857,16.303373,20.160244284032572
74,3,188.0,1.8809907,16.303373,19.81637405103836
75,3,134.0,1.7453848,16.303373,19.755984582210054
76,3,180.0,1.8849993,16.303373,20.15932366322207
77,3,126.0,1.9069246,16.303373,19.81314972802233
78,3,174.0,1.8292886,16.303373,19.837212532282297
79,3,186.0,1.8967986,16.303373,19.83188000819566
80,3,202.0,1.8011014,16.303373,19.85296228476021
81,3,138.0,1.8646932,16.303373,19.827641086133006
82,3,118.0,1.9247229,16.303373,19.617907810551653
83,3,129.0,1.8952167,16.303373,19.764080490757003
84,3,172.0,1.8838472,16.303373,19.678937114255678
85,3,113.0,1.8768046,16.303373,19.68205029122524
86,3,212.0,1.8075476,16.303373,20.220851249263134
87,3,310.0,1.7920569,16.303373,20.308985977934878
88,4,175.0,1.7654333,15.0601015,20.176786360530436
89,4,219.0,1.8398037,15.0601015,20.248222477755835
90,4,177.0,1.8751891,15.0601015,19.764706016472225
91,4,170.0,1.8458061,15.0601015,19.828895989549693
92,4,203.0,1.7809999,15.0601015,19.84783122655688
93,4,120.0,1.8301408,15.0601015,19.73831159326433
94,4,122.0,1.8245803,15.0601015,19.763826212921046
95,4,133.0,1.8107994,15.0601015,19.801518464319095
96,4,132.0,1.8557875,15.0601015,19.704562935242716
97,4,174.0,1.7774527,15.0601015,20.180765993419904
98,4,133.0,1.7600582,15.0601015,19.775510792326223
99,4,199.0,1.8562219,15.0601015,19.806730165994473
100,4,264.0,1.8452165,15.0601015,19.650568899873488
101,4,119.0,1.8242486,15.0601015,19.63088542256941
102,4,179.0,1.8005942,15.0601015,20.222504825279362
103,4,341.0,1.8062384,15.0601015,20.188334876447335
104,4,226.0,1.8009855,15.0601015,19.806573044844388
105,4,162.0,1.852505,15.0601015,19.7258531160604
106,4,138.0,1.8071009,15.0601015,19.737380295215672
107,4,288.0,1.8372672,15.0601015,20.274641777312386
108,4,164.0,1.815049,15.0601015,19.6894694191211
109,4,126.0,1.8510456,15.0601015,19.684592975378614
110,5,158.0,1.8745828,13.362892,19.712853865333944
111,5,244.0,1.839757,13.362892,19.874542313602078
112,5,385.0,1.8229301,13.362892,19.80672370642762
113,5,230.0,1.8654343,13.362892,20.226256499221513
114,5,173.0,1.8797716,13.362892,20.216171015361432
115,5,120.0,1.9006865,13.362892,19.689959536659988
116,5,135.0,1.8378962,13.362892,19.796550686405123
117,5,180.0,1.814932,13.362892,19.867925929923658
118,5,119.0,1.8428985,13.362892,19.65583859296031
119,5,235.0,1.8311609,13.362892,20.178870875265947
120,5,187.0,1.8106236,13.362892,19.86610328888749
121,5,154.0,1.8381388,13.362892,20.18133312051259
122,5,116.0,1.8470974,13.362892,19.599411696476732
123,5,134.0,1.8232448,13.362892,19.819137038630807
124,5,157.0,1.8548515,13.362892,20.17796813165446
125,5,177.0,1.8657414,13.362892,20.24417078743391
126,5,133.0,1.8087827,13.362892,19.78198850512586
127,5,254.0,1.8306317,13.362892,20.15728999106458
128,5,123.0,1.841968,13.362892,19.675598174385495
129,5,171.0,1.8797184,13.362892,19.74787994251757
130,5,252.0,1.8526628,13.362892,20.231647563109803
131,5,266.0,1.8266988,13.362892,20.236500979925463
132,6,201.0,1.8413801,13.000358,19.75258914984376
133,6,116.0,1.857153,13.000358,19.69266240237491
134,6,122.0,1.8422543,13.000358,19.71373901083073
135,6,206.0,1.8495414,13.000358,20.21339912914049
136,6,145.0,1.8503648,13.000358,19.83408566502949
137,6,116.0,1.8395805,13.000358,19.612288913403543
138,6,341.0,1.8838027,13.000358,20.314033148488623
139,6,215.0,1.8513494,13.000358,20.235223179616185
140,6,202.0,1.8555799,13.000358,19.853281196230693
141,6,228.0,1.8734677,13.000358,20.334028456839224
142,6,133.0,1.8833025,13.000358,19.71933478848058
143,6,254.0,1.8532084,13.000358,20.23739282847406
144,6,220.0,1.8778499,13.000358,20.162762295211078
145,6,194.0,1.8469417,13.000358,20.216668289236317
146,6,181.0,1.8555186,13.000358,19.852740956026423
