"Iteration","Epoch","Cumulated_Reward","Entropy","Critic Loss","Discounted Reward"
1,0,261.0,1.8756342,0,20.17103050667933
2,0,267.0,1.8146489,0,20.280975181177876
3,0,127.0,1.8967285,0,19.784582844831213
4,0,212.0,1.9355085,0,20.206414000205523
5,0,300.0,1.8121597,0,19.88389083000365
6,0,208.0,1.9159822,0,20.274792786406035
7,0,125.0,1.9040446,0,19.72439320746552
8,0,186.0,1.9223361,0,20.16801899240474
9,0,161.0,1.9326684,0,19.676721097657733
10,0,141.0,1.8765129,0,19.83406612139871
11,0,129.0,1.8477521,0,19.63963882760148
12,0,168.0,1.9163673,0,19.77733639698681
13,0,126.0,1.8694825,0,19.71577984336347
14,0,199.0,1.8862823,0,20.23341814424697
15,0,130.0,1.8810388,0,19.741683020240643
16,0,240.0,1.9247894,0,20.26283602601734
17,0,237.0,1.8825762,0,19.771456578597864
18,0,158.0,1.8842295,0,19.640464315340907
19,0,295.0,1.8688136,0,20.35526402560526
20,0,119.0,1.8449738,0,19.640849567555424
21,0,279.0,1.9068041,0,19.854139017892237
22,1,306.0,1.8379349,145.4913,19.8569815015876
23,1,171.0,1.846609,145.4913,20.233094752977212
24,1,149.0,1.8153082,145.4913,19.77350136980574
25,1,206.0,1.8896619,145.4913,20.189955935436288
26,1,207.0,1.8433566,145.4913,20.145800149292313
27,1,164.0,1.7923161,145.4913,19.669225350412976
28,1,350.0,1.7754709,145.4913,19.830932164489397
29,1,245.0,1.8959624,145.4913,20.29278922212804
30,1,146.0,1.903541,145.4913,20.276142633245826
31,1,127.0,1.8450015,145.4913,19.801208074946402
32,1,132.0,1.9056225,145.4913,19.76552739043218
33,1,330.0,1.8838995,145.4913,20.22882878463862
34,1,161.0,1.8227725,145.4913,19.8220715007842
35,1,185.0,1.9051652,145.4913,19.84220304815916
36,1,176.0,1.8615959,145.4913,19.868118245762812
37,1,112.0,1.7528753,145.4913,19.591903109208452
38,1,174.0,1.8646219,145.4913,20.24406461800186
39,1,138.0,1.9242996,145.4913,19.834950858784296
40,1,203.0,1.907627,145.4913,20.293832864163736
41,1,133.0,1.8720342,145.4913,19.805768643848225
42,1,302.0,1.6393327,145.4913,19.818450701619728
43,2,119.0,1.9211593,18.296171,19.759926380013244
44,2,123.0,1.904938,18.296171,19.7780022642423
45,2,133.0,1.8538156,18.296171,19.757645013225364
46,2,162.0,1.9013152,18.296171,19.75780507110364
47,2,152.0,1.8466183,18.296171,19.79469023607134
48,2,217.0,1.8816638,18.296171,19.79212590298065
49,2,348.0,1.814569,18.296171,20.269512354428894
50,2,167.0,1.8256122,18.296171,20.284017303450803
51,2,219.0,1.9014385,18.296171,19.73041030329593
52,2,178.0,1.8995497,18.296171,19.748082981093727
53,2,118.0,1.9055272,18.296171,19.603540081086596
54,2,184.0,1.9180567,18.296171,19.826450853349005
55,2,584.0,1.9023035,18.296171,20.240069837071694
56,2,164.0,1.9105052,18.296171,19.79524291144126
57,2,180.0,1.9072715,18.296171,19.826178538444818
58,2,261.0,1.8491713,18.296171,20.272891991970067
59,2,118.0,1.9009538,18.296171,19.62194691321623
60,2,214.0,1.9243563,18.296171,20.18162437345526
61,2,162.0,1.7586904,18.296171,19.83959110158863
62,2,170.0,1.8656298,18.296171,19.83350191324429
63,3,233.0,1.8902653,15.920389,20.24333467792748
64,3,311.0,1.8823707,15.920389,20.265234209667444
65,3,297.0,1.8635584,15.920389,20.18374591976579
66,3,279.0,1.9121414,15.920389,20.386803728568722
67,3,197.0,1.8582785,15.920389,19.837720057451897
68,3,124.0,1.9141293,15.920389,19.71078001172086
69,3,175.0,1.8478681,15.920389,19.832890790983317
70,3,156.0,1.9057827,15.920389,20.179126651195823
71,3,167.0,1.7889969,15.920389,19.758373317083418
72,3,138.0,1.9005737,15.920389,19.812470331125716
73,3,225.0,1.8934193,15.920389,20.17065756057809
74,3,129.0,1.8984165,15.920389,19.692919809605037
75,3,220.0,1.9159025,15.920389,19.78244693465621
76,3,261.0,1.9210209,15.920389,20.369199727390097
77,3,170.0,1.9177984,15.920389,19.72247849633947
78,3,189.0,1.9072092,15.920389,20.331192017125648
79,3,189.0,1.5820918,15.920389,19.82743715819023
80,3,122.0,1.9058613,15.920389,19.676409258379422
81,3,363.0,1.940847,15.920389,19.844122103011134
82,3,209.0,1.8759122,15.920389,20.335161095484896
83,4,203.0,1.9122176,15.634093,20.230743710885523
84,4,134.0,1.8578814,15.634093,19.820877267215145
85,4,265.0,1.9163789,15.634093,20.20487610945184
86,4,340.0,1.8516183,15.634093,20.21957195929247
87,4,162.0,1.9082718,15.634093,19.81080373939735
88,4,209.0,1.922641,15.634093,20.304796304862165
89,4,169.0,1.9142308,15.634093,20.28588891137387
90,4,147.0,1.8902783,15.634093,20.31398466754311
91,4,223.0,1.9109442,15.634093,19.869420954488643
92,4,221.0,1.8219872,15.634093,19.796547391164903
93,4,127.0,1.9045043,15.634093,19.654221853722454
94,4,214.0,1.9144512,15.634093,20.220710097636925
95,4,138.0,1.8330736,15.634093,19.80900853333562
96,4,160.0,1.919838,15.634093,19.793005145052934
97,4,215.0,1.8527322,15.634093,19.840498708512943
98,4,168.0,1.8255576,15.634093,19.677118291384886
99,4,139.0,1.8968668,15.634093,19.798622091671934
100,4,176.0,1.9023318,15.634093,19.827922777465364
101,4,171.0,1.8715463,15.634093,19.84007502385601
102,4,173.0,1.91992,15.634093,20.215077707215322
103,4,119.0,1.814908,15.634093,19.647525985412795
104,4,119.0,1.9185529,15.634093,19.667586207129357
105,5,195.0,1.9063563,15.372982,20.253375395628666
106,5,454.0,1.8404211,15.372982,19.77004278980559
107,5,212.0,1.8565911,15.372982,19.826844980959855
108,5,328.0,1.7742718,15.372982,20.228084217552144
109,5,134.0,1.913763,15.372982,19.80665385490309
110,5,251.0,1.8926982,15.372982,19.707605150420143
111,5,214.0,1.8741788,15.372982,20.34176720131876
112,5,372.0,1.8220639,15.372982,20.23670072340064
113,5,295.0,1.8536305,15.372982,20.270617100900477
114,5,458.0,1.8146656,15.372982,20.390090291846917
115,5,297.0,1.8306999,15.372982,20.20869840579729
116,5,231.0,1.8427858,15.372982,20.203779761236582
117,5,288.0,1.8898555,15.372982,20.305403042080457
118,5,227.0,1.9137163,15.372982,20.19502882547399
119,5,341.0,1.8341652,15.372982,20.323074298682666
120,6,314.0,1.8833473,12.4213085,20.18762211636599
121,6,118.0,1.8769097,12.4213085,19.690709129565743
122,6,148.0,1.9188435,12.4213085,19.827221283832635
123,6,425.0,1.9185646,12.4213085,20.222239892265293
124,6,379.0,1.9168504,12.4213085,20.25183212320915
125,6,162.0,1.8882935,12.4213085,19.842749925292356
126,6,208.0,1.8999182,12.4213085,20.185209702256472
127,6,216.0,1.9227201,12.4213085,20.422396252727985
128,6,166.0,1.893023,12.4213085,19.83663453664912
129,6,467.0,1.8131653,12.4213085,20.39648001419892
130,6,124.0,1.8735344,12.4213085,19.806925836606336
131,6,246.0,1.9154114,12.4213085,19.76477935967695
132,6,252.0,1.9111083,12.4213085,19.736011645015058
133,6,308.0,1.8864651,12.4213085,20.2869080116083
134,6,331.0,1.8951908,12.4213085,20.324405338188384
135,6,117.0,1.9182521,12.4213085,19.708029282256152
136,6,339.0,1.9148989,12.4213085,20.357517033786117
137,7,163.0,1.7544101,12.467693,19.81938551536693
138,7,248.0,1.8419095,12.467693,20.234204462754107
139,7,207.0,1.7856356,12.467693,20.215419186867653
140,7,224.0,1.8789737,12.467693,19.788949143819
141,7,302.0,1.8785168,12.467693,20.319655206767106
142,7,170.0,1.8120494,12.467693,19.758225721981336
143,7,325.0,1.8259041,12.467693,20.17559520682648
144,7,118.0,1.9217762,12.467693,19.65271386009994
145,7,296.0,1.8994,12.467693,19.753064979770574
146,7,244.0,1.8846664,12.467693,20.160322558201585
147,7,183.0,1.7208362,12.467693,19.855873135091947
148,7,220.0,1.7975979,12.467693,20.23224873757548
149,7,168.0,1.8766127,12.467693,20.17754760579929
150,7,158.0,1.8746966,12.467693,19.65236774308852
151,7,300.0,1.8948154,12.467693,20.20825780782117
