"Iteration","Epoch","Cumulated_Reward","Entropy","Critic Loss","Discounted Reward"
1,0,171.0,1.828094,0,20.240357558053926
2,0,335.0,1.79288,0,20.185075099853155
3,0,177.0,1.7926148,0,19.787203713662027
4,0,107.0,1.8474939,0,19.574570531273075
5,0,222.0,1.8209696,0,20.2772644155047
6,0,165.0,1.7643696,0,19.74980777817845
7,0,167.0,1.8564372,0,19.701529821878765
8,0,182.0,1.8589187,0,20.191393517069233
9,0,206.0,1.8611732,0,19.862624072733485
10,0,128.0,1.826016,0,19.676757694321097
11,0,192.0,1.7921284,0,19.83321593040161
12,0,164.0,1.801274,0,19.842847063339082
13,0,133.0,1.8386353,0,19.72951372638755
14,0,165.0,1.7770344,0,20.224545380408813
15,0,120.0,1.8433422,0,19.67414232699203
16,0,217.0,1.8168857,0,19.830570588752682
17,0,179.0,1.8477691,0,20.17000560194926
18,0,135.0,1.8650792,0,19.78261900300311
19,0,260.0,1.8854208,0,20.2896286091
20,0,201.0,1.8613143,0,20.333711641695402
21,0,256.0,1.6615821,0,20.343605391013845
22,0,144.0,1.7686583,0,19.825353331609993
23,1,193.0,1.8144655,127.27053,19.85240399835533
24,1,172.0,1.8567259,127.27053,20.194967202073524
25,1,291.0,1.7443486,127.27053,19.728220323616732
26,1,180.0,1.7665988,127.27053,19.84231085679605
27,1,232.0,1.8058581,127.27053,19.678520269247105
28,1,178.0,1.8900563,127.27053,19.812179850280913
29,1,125.0,1.8245941,127.27053,19.7719107859949
30,1,201.0,1.8015217,127.27053,19.82196470543373
31,1,175.0,1.8161318,127.27053,20.154217784755378
32,1,171.0,1.837018,127.27053,19.73910505313014
33,1,170.0,1.7467643,127.27053,19.762447672578134
34,1,349.0,1.7107115,127.27053,20.343785006737303
35,1,114.0,1.7612921,127.27053,19.600925609176922
36,1,249.0,1.861342,127.27053,20.316592940211628
37,1,215.0,1.8334785,127.27053,20.208157751556296
38,1,158.0,1.7599964,127.27053,20.29023704616194
39,1,185.0,1.8313189,127.27053,19.819129211127823
40,1,125.0,1.8121651,127.27053,19.786690273066203
41,1,156.0,1.7651203,127.27053,19.78817699920296
42,1,225.0,1.8027524,127.27053,20.338390700788146
43,1,146.0,1.7435678,127.27053,19.7605985484163
44,2,126.0,1.6664124,21.76176,19.72290260547731
45,2,170.0,1.7720689,21.76176,20.18574291214776
46,2,143.0,1.5929097,21.76176,19.8155693487727
47,2,259.0,1.7048783,21.76176,19.801584967587857
48,2,397.0,1.754539,21.76176,20.25522925027783
49,2,119.0,1.769975,21.76176,19.77126822517364
50,2,125.0,1.6190689,21.76176,19.66874551133935
51,2,138.0,1.8264638,21.76176,19.827641086133006
52,2,127.0,1.7996728,21.76176,19.72088458903088
53,2,167.0,1.8193474,21.76176,20.196794462210995
54,2,124.0,1.8100789,21.76176,19.68053966410726
55,2,298.0,1.7553768,21.76176,19.833409066555436
56,2,119.0,1.7744244,21.76176,19.727445018675194
57,2,155.0,1.8535868,21.76176,19.729430588494527
58,2,231.0,1.7733432,21.76176,19.787347077790482
59,2,156.0,1.831996,21.76176,20.191656547445547
60,2,308.0,1.8098679,21.76176,20.23583272289967
61,2,175.0,1.7595967,21.76176,19.775827264790145
62,2,153.0,1.8231186,21.76176,19.693853238615233
63,2,130.0,1.8235512,21.76176,19.685732155571728
64,2,118.0,1.7735026,21.76176,19.758015678930985
65,2,199.0,1.8186824,21.76176,19.774974931385646
66,3,173.0,1.8634764,15.387129,19.767880603128404
67,3,245.0,1.7993255,15.387129,20.307098553414
68,3,205.0,1.7888602,15.387129,20.352244173424463
69,3,244.0,1.7819431,15.387129,20.19083475068852
