"Iteration","Epoch","Cumulated_Reward","Entropy","Critic Loss","Discounted Reward"
1,0,216.0,1.9024074,0,20.202446441444337
2,0,162.0,1.9099307,0,19.82607865704773
3,0,200.0,1.8933895,0,19.857515404560047
4,0,173.0,1.8614373,0,19.85664985139993
5,0,208.0,1.898664,0,19.770312730745964
6,0,178.0,1.9133937,0,19.77133912762946
7,0,169.0,1.9145432,0,20.179685755558975
8,0,169.0,1.9010026,0,19.844792822973993
9,0,116.0,1.8782312,0,19.639835362282174
10,0,294.0,1.8877605,0,20.314933578067446
11,0,268.0,1.9124861,0,20.33939741418953
12,0,178.0,1.8480334,0,19.833577781061834
13,0,132.0,1.9079146,0,19.77051421592196
14,0,205.0,1.9104576,0,20.237517995544074
15,0,158.0,1.8886276,0,19.73958522527228
16,0,180.0,1.9106562,0,19.80810737769262
17,0,128.0,1.8981743,0,19.690285289749
18,0,162.0,1.8938252,0,20.177959810824433
19,0,129.0,1.9111675,0,19.763768808936874
20,0,129.0,1.9320371,0,19.817530694516968
21,0,205.0,1.9086899,0,19.792342355894288
22,0,158.0,1.923888,0,20.24207436722331
23,0,205.0,1.8825799,0,19.856894763953868
24,1,109.0,1.9341234,140.06508,19.599033224353708
25,1,168.0,1.9289124,140.06508,19.827819637790228
26,1,132.0,1.8704581,140.06508,19.814353740877966
27,1,337.0,1.912528,140.06508,20.314874725153427
28,1,134.0,1.87065,140.06508,19.76819220626672
29,1,213.0,1.8777179,140.06508,19.83963549625436
30,1,163.0,1.9251517,140.06508,20.208185360386285
31,1,123.0,1.9213876,140.06508,19.691493131780707
32,1,115.0,1.8803557,140.06508,19.642189669797443
33,1,175.0,1.9275126,140.06508,19.787076646331634
34,1,128.0,1.8814515,140.06508,19.801319604260705
35,1,127.0,1.9032185,140.06508,19.706183974191603
36,1,144.0,1.930958,140.06508,19.638865080569868
37,1,168.0,1.922615,140.06508,20.17262580709894
38,1,128.0,1.8884441,140.06508,19.772071626032854
