"Iteration","Epoch","Cumulated_Reward","Entropy","Critic Loss","Discounted Reward"
1,0,204.0,1.8864114,0,19.853255650652432
2,0,122.0,1.9024152,0,19.728147319754314
3,0,215.0,1.811691,0,19.83742235520577
4,0,137.0,1.8982487,0,19.782832485241066
5,0,336.0,1.8693582,0,19.7843156155255
6,0,159.0,1.8594503,0,19.807943152058428
7,0,136.0,1.8978941,0,19.810113282968143
8,0,226.0,1.8968747,0,19.85018076168176
9,0,155.0,1.8692827,0,19.791504723549693
10,0,231.0,1.9173855,0,19.842534445087274
11,0,127.0,1.9094143,0,19.781119819184163
12,0,136.0,1.8724396,0,19.81639317946399
13,0,344.0,1.8871952,0,20.200204879502124
14,0,167.0,1.9103458,0,20.197439085986666
15,0,128.0,1.9017806,0,19.723242137449333
16,0,482.0,1.9048266,0,20.383732511042
17,0,252.0,1.9183942,0,20.207636228278197
18,0,252.0,1.9146751,0,19.881895172156547
19,0,255.0,1.9138222,0,20.28463531523358
20,1,131.0,1.8421671,148.2179,19.822709561195335
21,1,247.0,1.894497,148.2179,20.345686042127213
22,1,144.0,1.8099236,148.2179,19.825353331609993
23,1,326.0,1.8409668,148.2179,20.211264281487924
24,1,209.0,1.8793015,148.2179,19.736488231788144
25,1,525.0,1.8318917,148.2179,20.2452936052641
26,1,223.0,1.8113642,148.2179,20.227121240221987
27,1,315.0,1.8957012,148.2179,20.324756906121255
28,1,217.0,1.8450346,148.2179,20.422072183815647
29,1,120.0,1.8898348,148.2179,19.72313318724868
30,1,227.0,1.8934683,148.2179,19.87578405888194
31,1,225.0,1.8342023,148.2179,20.24960834460416
32,1,116.0,1.8445605,148.2179,19.68210528493972
33,1,150.0,1.8880903,148.2179,19.639630405968717
34,1,207.0,1.8201284,148.2179,19.727537858865755
35,1,131.0,1.8912582,148.2179,19.673678378230594
36,1,208.0,1.8770037,148.2179,20.278199851279826
37,1,149.0,1.8132869,148.2179,20.21283209983541
38,1,168.0,1.8393879,148.2179,20.141896792474025
39,2,161.0,1.7865744,18.655867,19.80850013099725
40,2,298.0,1.7311882,18.655867,20.294352244275593
41,2,318.0,1.7764143,18.655867,20.381225456580314
42,2,236.0,1.784509,18.655867,20.224881549856775
43,2,249.0,1.7918093,18.655867,20.286318074521873
44,2,186.0,1.8085707,18.655867,19.825938055411868
45,2,203.0,1.7694237,18.655867,19.772835813358615
46,2,221.0,1.7621325,18.655867,19.710624963706856
47,2,385.0,1.7717597,18.655867,20.31797417936902
48,2,249.0,1.7610476,18.655867,20.29006978989285
49,2,311.0,1.6779975,18.655867,20.2222407756039
50,2,172.0,1.7842199,18.655867,19.850626845257676
51,2,116.0,1.7378948,18.655867,19.71998994607174
52,2,151.0,1.7818835,18.655867,19.780268710297157
53,2,304.0,1.789182,18.655867,20.183052984496932
54,2,219.0,1.8425355,18.655867,20.209332055875677
55,2,216.0,1.7867302,18.655867,20.20670577100612
56,3,413.0,1.7797858,16.274858,19.836966922040965
57,3,239.0,1.8179864,16.274858,19.865342508391524
58,3,269.0,1.7036604,16.274858,20.172377595020887
59,3,201.0,1.6869884,16.274858,20.186979690128886
60,3,292.0,1.6388376,16.274858,20.376461370591468
61,3,213.0,1.776127,16.274858,20.1535042658835
62,3,197.0,1.7358546,16.274858,19.778576371772807
63,3,219.0,1.7817208,16.274858,20.225208583584724
64,3,120.0,1.7367144,16.274858,19.625672780326635
65,3,381.0,1.6932616,16.274858,20.396557204233396
66,3,353.0,1.7615798,16.274858,20.188886561587427
67,3,384.0,1.8169811,16.274858,19.868998182176647
68,3,208.0,1.8439178,16.274858,19.810374159354883
69,3,320.0,1.8723347,16.274858,20.265731847132066
70,3,137.0,1.7545893,16.274858,19.74991072456403
71,3,297.0,1.7953556,16.274858,19.75800311066592
72,4,381.0,1.8043393,14.152607,19.864991534913983
73,4,345.0,1.7429839,14.152607,20.317096100434703
74,4,205.0,1.8296523,14.152607,19.787629667678903
75,4,208.0,1.7465171,14.152607,19.641874272290824
76,4,314.0,1.7809899,14.152607,20.18219644708048
77,4,207.0,1.7646191,14.152607,19.805781773255386
78,4,235.0,1.7338332,14.152607,19.81013954577036
79,4,162.0,1.7653371,14.152607,19.828818240462383
